A,78.04,71.24,76.44,28.64,84,60.72,75.28,70.84,9.32,1000,0,1000,0,0,0,0,100
A,87.28,74.8,77.2,29.44,89.76,63.56,86.16,102.84,4.92,1000,0,1000,0,0,0,0,100
A,86.96,72,78.64,25,90.08,63.64,81.32,107.6,4.68,1000,0,1000,0,0,0,0,100
A,87.12,73.2,78.84,24.92,89.48,62.6,81.48,97.92,2.92,1000,0,1000,0,0,0,0,100
A,86.8,78.28,78.44,25.96,87.12,63.08,82.56,124.8,3.04,1000,0,1000,0,0,0,0,100
B,9.96,2.44,6.84,-5.68,0.36,3,-15.72,89.28,54,0,0,1000,0,0,0,0,100
B,7,9.48,1.28,-1.84,-1.88,-0.28,-23.36,68.8,41.92,0,0,1000,0,0,0,0,100
B,6.12,0.12,0.44,-4.4,-2.44,-0.56,-24.64,71.32,36.88,0,0,1000,0,0,0,0,100
B,3.48,0.56,-0.28,-4.6,-3.16,-0.88,-25.56,78.44,31.64,0,0,1000,0,0,0,0,100
B,3.12,-1.96,-1.08,-5.68,-3.8,-1.12,-26.16,87.92,30.28,0,0,1000,0,0,0,0,100
C,39.6,38.24,51.76,31.24,51.08,3.96,4.64,9.08,38.6,0,0,1000,0,0,0,0,100
C,35.64,45.56,45.76,37.4,45.72,5.08,4.72,7,35.72,0,0,1000,0,0,0,0,100
C,37.64,45.24,46.04,42.04,47.8,6.44,9.6,4.36,42.76,0,0,1000,0,0,0,0,100
C,36.36,36.92,44.44,32.52,42.6,3.68,1.92,-2.16,42.08,0,0,1000,0,0,0,0,100
C,39.04,37.2,43.44,35.2,43.68,4.28,0.52,-0.48,34.68,0,0,1000,0,0,0,0,100
D,8.6,-0.48,78.84,41.4,89.44,40.64,82.76,108,41.08,0,0,0,0,0,0,0,100
D,5.48,3.4,77.24,44.44,85.76,26.88,75.64,120.52,30.4,0,0,0,0,0,0,0,100
D,4.76,-4.44,78.68,44.76,87.64,30.84,75.4,118.52,31.68,0,0,0,0,0,0,0,100
D,3.88,-7.44,78.6,46.56,88.28,30.56,76.92,98.92,43.28,0,0,0,0,0,0,0,100
D,2.8,-7.16,77.52,49.16,89.24,30.92,77.32,106.36,43.56,0,0,0,0,0,0,0,100
E,94.92,49.44,74.04,24.48,83.36,14,86.84,45.64,48.44,0,0,1000,0,0,0,1000,100
E,94.72,36.72,69.2,26.32,83.48,10.84,87.04,61.16,42.48,0,0,1000,0,0,0,1000,100
E,86.68,33.52,65.68,28.4,81.8,10.84,90,69.44,40.2,0,0,1000,0,0,0,1000,100
E,88.64,37.56,64.92,29.24,82.92,14,90.12,70.04,39.08,0,0,1000,0,0,0,1000,100
E,87.16,30.64,65.24,27.84,80.68,9.76,85.44,70.44,36.72,0,0,1000,0,0,0,1000,100
F,69.32,64,1.6,10.24,-1.52,-0.44,-20.28,95.08,4.4,0,0,0,0,0,0,0,100
F,65.2,69.08,0.2,22,-2.48,0.28,-22.44,94.04,3.28,0,0,0,0,0,0,0,100
F,72.16,68.24,-0.32,23.68,-2.96,0.12,-22.8,106.84,2.2,0,0,0,0,0,0,0,100
F,84.48,35.68,-0.76,8.72,-3.08,-0.48,-24.28,76.44,1.36,0,0,0,0,0,0,0,100
F,73.68,64.28,-1.08,15.72,-3.68,-0.56,-25,69.84,-0.28,0,0,0,0,0,0,0,100
H,3.2,46.04,3.48,40.24,87.2,44.88,80.72,33.2,57.72,0,0,1000,0,0,0,0,-100
H,6.32,55.64,3.16,43.68,94.96,65.6,90.84,55.16,69.92,0,0,1000,0,0,0,0,-100
H,3.28,61.36,1.16,48.44,94.04,60.32,88.28,41.4,60.04,0,0,1000,0,0,0,0,-100
H,2.32,57.08,0.68,48.32,93.6,61.08,90.2,28.72,66,0,0,1000,0,0,0,0,-100
H,1.76,60.52,0.2,48.76,92.08,64.4,89.76,22.88,62.16,0,0,1000,0,0,0,0,-100
I,88.68,70.48,76.52,37.92,82.32,39.12,-12.76,90.48,27.24,0,0,1000,0,0,0,0,100
I,89.12,79.64,82.8,44.68,89.88,38.16,-16.48,80,33.4,0,0,1000,0,0,0,0,100
I,88.24,73.68,86.08,47.88,91.4,37.24,-17.36,61.28,35.64,0,0,1000,0,0,0,0,100
I,86.72,71.4,83.16,47.56,90.72,36.8,-16.44,48.8,36.88,0,0,1000,0,0,0,0,100
I,88.24,77.44,84.68,43.44,91.16,32.6,-19.24,63.08,39.88,0,0,1000,0,0,0,0,100
J,86.76,71.52,80.96,34.52,83.4,26.32,-21.68,49.12,35.28,0,0,1000,0,0,0,0,-100
J,88.8,77,82.28,32.92,82.88,16.24,-23.08,16.08,50.96,0,0,1000,0,0,0,0,-100
J,85.64,72.64,82.12,34.12,82.96,15.68,-22.92,40.84,38.08,0,0,1000,0,0,0,0,-100
J,88.8,76.08,83.36,35.8,83.52,20.24,-22.6,39.08,39.56,0,0,1000,0,0,0,0,-100
J,91.48,74.6,81.6,35.36,83.2,22.64,-24.12,24.16,38.24,0,0,1000,0,0,0,0,-100
K,7.84,24.72,2.68,33.2,84.32,45.28,71.44,-71.56,51.44,0,0,0,0,0,0,0,100
K,7.2,15.36,1.48,25.56,86,42.2,80.92,-68.96,43.4,0,0,0,0,0,0,0,100
K,5.92,14.76,1.12,35.16,86.16,47.44,82.2,-75.64,49.12,0,0,0,0,0,0,0,100
K,5.08,18.12,0.84,31.8,85.76,48.24,80.52,-70.12,45.6,0,0,0,0,0,0,0,100
K,3.48,29.76,0.48,33.28,83.88,43.2,77.04,-75.8,41.6,0,0,0,0,0,0,0,100
L,8.2,11.8,96.4,58.16,85.44,64.36,78.52,-5.64,2.56,0,0,0,0,0,0,0,100
L,8.36,20.56,98.2,58.92,92.84,71.64,84.64,-12.2,1,0,0,0,0,0,0,0,100
L,8.08,17.12,96.44,57.8,91.32,67.76,80.48,-4.56,0.64,0,0,0,0,0,0,0,100
L,6.12,25.24,97.2,56.84,90.12,68.04,80.08,-3.44,1.16,0,0,0,0,0,0,0,100
L,5.56,29.52,96.36,60.6,88.28,69.6,79.6,7.04,0.08,0,0,0,0,0,0,0,100
M,67.72,89.96,78.68,54.08,81.6,57.92,54.84,30.32,122.48,0,0,1000,0,0,1000,0,100
M,72.2,82.76,79.96,47.56,84.04,59.88,54.56,27.72,125,0,0,1000,0,0,1000,0,100
M,76.68,93.36,79.68,58.24,82.28,59.28,51,55.4,124.76,0,0,1000,0,0,1000,0,100
M,74.72,91.72,78.8,56.92,83,67.88,49.76,69.76,118.12,0,0,1000,0,0,1000,0,100
M,72.6,93.8,80.96,59.12,83.24,62.96,57.8,66.88,116.28,0,0,1000,0,0,1000,0,100
N,73.32,71.92,73.44,45.56,67.56,84.68,54,92.92,84,0,0,1000,0,1000,0,0,100
N,76.08,79,75.96,48.36,60.44,82.08,72.96,67.96,91.8,0,0,1000,0,1000,0,0,100
N,71.2,84.52,74.8,53,61.2,83.6,76.12,94.6,87.6,0,0,1000,0,1000,0,0,100
N,75.56,84.12,78.4,49.96,67.04,83.36,78.8,96.72,87.52,0,0,1000,0,1000,0,0,100
N,76.04,79.4,80.2,52.32,62.28,82.64,79.84,96.72,88.96,0,0,1000,0,1000,0,0,100
O,62.88,60,65.6,47.28,71.92,21.64,63.64,110.04,43.08,0,0,1000,0,0,0,0,100
O,60.72,67.56,63.72,47.84,74.32,33.92,75.32,115.8,51.12,0,0,1000,0,0,0,0,100
O,65.64,63.64,66.44,48.44,75.92,21.8,69.28,129.68,41.12,0,0,1000,0,0,0,0,100
O,60.96,56.4,66.24,42.44,74.4,17,57.56,106.6,31.88,0,0,1000,0,0,0,0,100
O,71.84,49.36,66.68,42.32,75.8,16.84,60.04,103.64,36.2,0,0,1000,0,0,0,0,100
P,7.08,29.64,22.16,59.56,82.96,54.92,73.24,12.28,35.8,0,0,1000,0,0,0,0,-100
P,6.64,45.2,40.68,64.88,87.6,63.76,84.84,59.44,31.4,0,0,1000,0,0,0,0,-100
P,7.36,26.96,72.24,56.04,91.56,55.68,84.32,29.16,56.8,0,0,1000,0,0,0,0,-100
P,7.92,21.52,81.16,48.6,89.68,22.04,78.16,15.36,79.36,0,0,1000,0,0,0,0,-100
P,7.64,22.28,79.44,48.68,90.92,38.64,79.48,15.68,77.68,0,0,1000,0,0,0,0,-100
Q,5.6,67.16,88.64,51.64,88.84,55.24,72,0.64,30.16,0,0,0,0,0,0,0,-100
Q,5,80.48,93.96,54.92,92.6,62.68,73.68,-3.68,26.24,0,0,0,0,0,0,0,-100
Q,5.16,82.08,93.64,57.76,92.64,63.92,79.56,-3.32,20.4,0,0,0,0,0,0,0,-100
Q,4.6,75.2,88.92,56.24,90.6,64.4,73.84,-4.04,18.96,0,0,0,0,0,0,0,-100
Q,5.04,79.2,87.52,54.92,90.8,64.36,75.8,-5.36,17.76,0,0,0,0,0,0,0,-100
R,-0.08,55.44,6.76,26.52,82.8,58.48,72.12,6.96,42.24,0,1000,0,0,0,0,0,100
R,-0.6,50.68,4.4,10.76,86.48,37.96,90.16,12.92,46.72,0,1000,0,0,0,0,0,100
R,-1.2,37.8,3.72,5.04,86.6,35.04,88.76,14.48,45.12,0,1000,0,0,0,0,0,100
R,-1.28,41.44,3.24,3.84,86.8,29.08,89.4,8.2,50.68,0,1000,0,0,0,0,0,100
R,-1.44,36,2.48,1.76,85.28,31.92,96.28,17.68,42.24,0,1000,0,0,0,0,0,100
S,99.08,75.04,83.92,44.56,88.64,49.84,89.04,91.96,43.92,0,0,1000,0,0,0,0,100
S,96.64,77.88,82.16,39.48,89.56,48.04,91.28,77.2,36.76,0,0,1000,0,0,0,0,100
S,87.52,66.32,81.72,35.96,86.12,37.8,88.24,71.4,29.48,0,0,1000,0,0,0,0,100
S,87.92,72.68,80.4,34.84,87.04,40.6,90.88,82.32,28.56,0,0,1000,0,0,0,0,100
S,89.92,71.28,80.04,36.8,88.36,37.32,90.92,81.28,29.36,0,0,1000,0,0,0,0,100
T,70.6,63.52,66.24,46.28,73.32,62.28,81.28,-40.6,76.48,0,0,0,1000,0,0,0,100
T,69.68,62.4,64.44,42.48,73.2,41.48,70.44,-34.76,68.64,0,0,0,1000,0,0,0,100
T,72.92,50.8,66.24,49.04,69.08,60,69.52,-32.48,59.52,0,0,0,1000,0,0,0,100
T,79.52,50.36,82.32,46.92,88.24,61.6,79.76,19.8,49.72,0,0,0,1000,0,0,0,100
T,85.56,36.44,82.2,50.52,85.28,59.6,89.48,16.36,46.32,0,0,0,1000,0,0,0,100
U,7.76,47.6,9.6,17.6,88.48,43.4,74.88,26.6,53.16,0,0,1000,0,0,0,0,100
U,5.84,37.52,5.96,11,87,37.44,84.64,20,57.08,0,0,1000,0,0,0,0,100
U,4.88,25.44,4.92,6.52,85.76,32.04,81.6,18.24,54.2,0,0,1000,0,0,0,0,100
U,3.76,31.8,3.2,9,86.8,36.08,81.92,23.04,58.52,0,0,1000,0,0,0,0,100
U,3.24,31.72,2.4,8.36,86.28,35,83.56,21.28,50.4,0,0,1000,0,0,0,0,100
V,4.92,23.52,2.56,10.88,86.8,38.08,82.56,33.04,50.36,0,0,0,0,0,0,0,100
V,3.36,22.72,1.76,8.68,87.88,33.4,82,26.88,57,0,0,0,0,0,0,0,100
V,3.2,26.12,2,7.88,91.76,34.2,85.68,21.84,65.52,0,0,0,0,0,0,0,100
V,2.92,23,1.44,8.88,86.64,31.32,81.44,14.72,56.52,0,0,0,0,0,0,0,100
V,2.4,21.96,1.36,15.12,86.24,37.12,82,37.84,52.24,0,0,0,0,0,0,0,100
W,3.12,17.36,3.96,1.96,0,6.76,95.32,63.68,55,0,0,0,0,0,0,1000,100
W,1.84,10.68,2.08,0.88,-0.16,5.24,93.08,51.88,52.04,0,0,0,0,0,0,1000,100
W,1.12,15.88,2.64,3.64,-0.68,5.32,89.28,46.84,48.04,0,0,0,0,0,0,1000,100
W,0.92,14.88,1.44,2.48,-0.84,5.12,93.52,54.76,51.36,0,0,0,0,0,0,1000,100
W,1.04,17.08,2.2,3.4,-0.96,4.92,91.4,46.72,51.8,0,0,0,0,0,0,1000,100
X,84.16,3.32,82.4,55.28,82.12,64,73.68,120.04,69.92,0,0,0,0,0,0,0,100
X,90.44,9.68,84.6,55.4,88.24,64.16,78.84,106.6,86.68,0,0,0,0,0,0,0,100
X,87.36,12.72,84.24,56.96,89.48,63.6,79.52,107.68,85.2,0,0,0,0,0,0,0,100
X,85.48,7.28,84.76,50.12,90.32,52,81.48,98.56,85.56,0,0,0,0,0,0,0,100
X,89.6,16.32,84.6,58.56,84.56,65.04,73.96,78.84,96.04,0,0,0,0,0,0,0,100
Y,80.56,92.96,83.64,44.64,77.24,47.6,-13.8,46.48,1.72,0,0,1000,0,0,0,0,100
Y,78.2,97.8,85.44,48.92,82.88,54.24,-17.08,52.44,0.56,0,0,1000,0,0,0,0,100
Y,74.44,97.8,85.04,52.4,82.28,54.08,-17.36,51.12,-0.8,0,0,1000,0,0,0,0,100
Y,78.64,101.48,86.48,50.56,85.6,60.64,-18.44,39.08,0.36,0,0,1000,0,0,0,0,100
Y,78.32,94.88,85.8,49.8,84.2,65.12,-18.28,29.84,1,0,0,1000,0,0,0,0,100
Z,9.08,11.28,86.2,44.92,81.16,50,70.36,72.56,31.04,0,0,0,0,0,0,0,-100
Z,8.24,22.56,81.88,49.48,84.04,64.36,83.96,71.44,28.28,0,0,0,0,0,0,0,-100
Z,9.08,30.28,83.84,49.16,88.64,63.8,80.32,70.16,35.72,0,0,0,0,0,0,0,-100
Z,8.48,34.04,84.36,49.04,89.68,62.72,79.84,61.96,33.56,0,0,0,0,0,0,0,-100
Z,7.92,29.52,83.2,49.72,88.4,64.76,78.76,62.2,30.12,0,0,0,0,0,0,0,-100
G,7.04,36.16,88.52,43.52,87.56,64.16,69.28,8.52,27.44,1000,0,0,0,0,0,0,-100
G,5.08,45.16,93,56.92,88.84,69.52,72.8,0.56,25.52,1000,0,0,0,0,0,0,-100
G,4.08,43,93.24,60.36,89.52,71.12,72.96,-3.28,27.8,1000,0,0,0,0,0,0,-100
G,3.76,48.12,92,59.24,87.52,68.44,74.36,-2.36,25.24,1000,0,0,0,0,0,0,-100
G,3.72,39.68,93.8,58.68,90.08,72.44,78.84,-5.36,20.2,1000,0,0,0,0,0,0,-100
